project_id,project_name,project_type,ministry,state,district,year,total_land_required_hectares,land_acquired_hectares,land_acquired_percent,acquisition_percentage,pending_approvals,compensation_status,compensation_pending_percent,rehabilitation_status,government_approval_status,environmental_clearance,forest_clearance,legal_dispute,legal_cases,court_case_count,objection_count,affected_families,rr_completed_percent,possession_percent,planned_duration_months,population_density,urban_rural,terrain_type,flood_prone,distance_to_highway_km,distance_to_railway_km,planned_start_date,planned_end_date,actual_end_date,previous_delay_days,delay_days,delay_risk,project_status,is_flagship_project
LA-101814,Irrigation Project 1814,Irrigation,Ministry of Jal Shakti,Jammu and Kashmir,Srinagar,2018,15.0,14.1,94.2,94.2,1,Substantially Disbursed,2.3,Substantially Complete,Partially Approved,Not Required,Not Required,No,0,0,14,67,76.8,80.5,46,6235,Urban,Plain,0,26.6,13.2,2015-03-02,2019-03-02,,14,8,Low,In Progress,False
LA-101814,Irrigation Project 1814,Irrigation,Ministry of Jal Shakti,Jammu and Kashmir,Srinagar,2019,15.0,14.3,95.0,95.0,1,Substantially Disbursed,8.9,Substantially Complete,Approved,Not Required,Not Required,No,0,0,14,67,73.9,76.5,46,6235,Urban,Plain,0,26.6,13.2,2015-03-02,2019-03-02,2019-03-02,4,8,Low,Near Completion,False
LA-101815,Highway Project 1815,Highway,Ministry of Road Transport & Highways (MoRTH/NHAI),Karnataka,Hubballi,2019,49.8,37.7,75.6,75.6,2,Partially Disbursed,39.1,Partially Complete,Under Review,Approved,Not Required,No,0,0,3,53,46.6,68.2,14,3032,Urban,Plain,0,5.7,15.5,2019-02-21,2020-02-21,,60,110,Medium,Early Stage,False
LA-101815,Highway Project 1815,Highway,Ministry of Road Transport & Highways (MoRTH/NHAI),Karnataka,Hubballi,2020,49.8,46.9,94.2,94.2,2,Substantially Disbursed,13.8,Substantially Complete,Partially Approved,Approved,Not Required,No,0,0,4,53,68.4,75.3,14,3032,Urban,Plain,0,5.7,15.5,2019-02-21,2020-02-21,2020-02-21,0,110,Medium,Near Completion,False
LA-101816,Industrial Corridor Project 1816,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Goa,North Goa,2022,16.0,4.8,30.0,30.0,3,Not Started,79.5,Not Started,Pending,Pending,Not Required,Yes,2,2,3,93,22.0,22.5,34,618,Rural,Forested,0,1.8,8.5,2022-06-25,2025-06-25,,286,366,High,Early Stage,False
LA-101816,Industrial Corridor Project 1816,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Goa,North Goa,2023,16.0,8.8,55.0,55.0,3,Partially Disbursed,61.7,Partially Complete,Pending,Pending,Not Required,Yes,4,4,4,93,45.4,50.1,34,618,Rural,Forested,0,1.8,8.5,2022-06-25,2025-06-25,,156,366,High,In Progress,False
LA-101816,Industrial Corridor Project 1816,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Goa,North Goa,2024,16.0,9.4,58.9,58.9,2,Partially Disbursed,48.5,Partially Complete,Under Review,Pending,Not Required,Yes,5,5,6,93,38.4,47.3,34,618,Rural,Forested,0,1.8,8.5,2022-06-25,2025-06-25,,81,366,High,In Progress,False
LA-101816,Industrial Corridor Project 1816,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Goa,North Goa,2025,16.0,12.0,75.0,75.0,2,Substantially Disbursed,32.8,Partially Complete,Under Review,Approved,Not Required,Yes,6,6,6,93,64.8,62.8,34,618,Rural,Forested,0,1.8,8.5,2022-06-25,2025-06-25,2025-06-25,0,366,High,In Progress,False
LA-101817,Power Transmission Project 1817,Power Transmission,Ministry of Power,Maharashtra,Thane,2018,15.0,5.6,37.5,37.5,3,Not Started,70.5,Not Started,Pending,Pending,Pending,Yes,1,1,1,97,29.8,29.6,46,145,Rural,Forested,0,1.2,3.7,2018-10-06,2022-10-06,,61,103,Medium,Early Stage,False
LA-101817,Power Transmission Project 1817,Power Transmission,Ministry of Power,Maharashtra,Thane,2019,15.0,8.8,58.8,58.8,3,Partially Disbursed,50.5,Partially Complete,Under Review,Pending,Pending,Yes,1,1,1,97,36.6,48.1,46,145,Rural,Forested,0,1.2,3.7,2018-10-06,2022-10-06,,60,103,Medium,In Progress,False
LA-101817,Power Transmission Project 1817,Power Transmission,Ministry of Power,Maharashtra,Thane,2020,15.0,12.0,79.7,79.7,3,Substantially Disbursed,26.7,Substantially Complete,Under Review,Approved,Pending,Yes,2,2,2,97,68.8,66.9,46,145,Rural,Forested,0,1.2,3.7,2018-10-06,2022-10-06,,61,103,Medium,In Progress,False
LA-101817,Power Transmission Project 1817,Power Transmission,Ministry of Power,Maharashtra,Thane,2021,15.0,12.6,83.9,83.9,1,Substantially Disbursed,27.1,Substantially Complete,Partially Approved,Approved,Approved,Yes,2,2,2,97,68.3,76.7,46,145,Rural,Forested,0,1.2,3.7,2018-10-06,2022-10-06,,40,103,Medium,In Progress,False
LA-101817,Power Transmission Project 1817,Power Transmission,Ministry of Power,Maharashtra,Thane,2022,15.0,13.2,87.8,87.8,2,Substantially Disbursed,17.4,Substantially Complete,Partially Approved,Approved,Approved,Yes,2,2,2,97,78.4,77.2,46,145,Rural,Forested,0,1.2,3.7,2018-10-06,2022-10-06,2022-10-06,8,103,Medium,Near Completion,False
LA-101818,Industrial Corridor Project 1818,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Uttar Pradesh,Noida,2015,43.7,16.7,38.2,38.2,4,Partially Disbursed,65.8,Not Started,Pending,Pending,Not Required,No,0,0,3,99,26.6,34.3,61,4078,Urban,Desert,0,7.6,7.1,2015-01-02,2020-01-02,,4,90,Low,Early Stage,False
LA-101818,Industrial Corridor Project 1818,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Uttar Pradesh,Noida,2016,43.7,30.9,70.7,70.7,2,Partially Disbursed,43.9,Partially Complete,Under Review,Pending,Not Required,No,0,0,5,99,47.4,61.3,61,4078,Urban,Desert,0,7.6,7.1,2015-01-02,2020-01-02,,0,90,Low,In Progress,False
LA-101818,Industrial Corridor Project 1818,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Uttar Pradesh,Noida,2017,43.7,33.3,76.2,76.2,3,Substantially Disbursed,28.1,Partially Complete,Under Review,Approved,Not Required,No,0,0,6,99,66.2,66.2,61,4078,Urban,Desert,0,7.6,7.1,2015-01-02,2020-01-02,,0,90,Low,In Progress,False
LA-101818,Industrial Corridor Project 1818,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Uttar Pradesh,Noida,2018,43.7,37.4,85.6,85.6,2,Substantially Disbursed,8.0,Substantially Complete,Partially Approved,Approved,Not Required,No,0,0,8,99,67.0,66.1,61,4078,Urban,Desert,0,7.6,7.1,2015-01-02,2020-01-02,,5,90,Low,In Progress,False
LA-101818,Industrial Corridor Project 1818,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Uttar Pradesh,Noida,2019,43.7,43.7,100.0,100.0,2,Substantially Disbursed,12.7,Substantially Complete,Partially Approved,Approved,Not Required,No,0,0,9,99,82.7,85.6,61,4078,Urban,Desert,0,7.6,7.1,2015-01-02,2020-01-02,,5,90,Low,In Progress,False
LA-101818,Industrial Corridor Project 1818,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Uttar Pradesh,Noida,2020,43.7,43.7,100.0,100.0,1,Substantially Disbursed,15.2,Substantially Complete,Approved,Approved,Not Required,No,0,0,9,99,67.1,77.3,61,4078,Urban,Desert,0,7.6,7.1,2015-01-02,2020-01-02,2020-01-02,9,90,Low,Near Completion,False
LA-101819,Railway Project 1819,Railway,Ministry of Railways,Gujarat,Vapi,2019,15.0,8.3,55.1,55.1,4,Partially Disbursed,51.3,Partially Complete,Pending,Pending,Not Required,No,0,0,2,165,46.1,47.5,31,1311,Rural,Plain,0,6.3,2.0,2019-05-22,2022-05-22,,0,3,Low,Early Stage,False
LA-101819,Railway Project 1819,Railway,Ministry of Railways,Gujarat,Vapi,2020,15.0,12.6,83.9,83.9,3,Substantially Disbursed,27.4,Partially Complete,Under Review,Approved,Not Required,No,0,0,3,165,54.1,78.9,31,1311,Rural,Plain,0,6.3,2.0,2019-05-22,2022-05-22,,5,3,Low,In Progress,False
LA-101819,Railway Project 1819,Railway,Ministry of Railways,Gujarat,Vapi,2021,15.0,13.8,92.2,92.2,2,Substantially Disbursed,6.3,Partially Complete,Partially Approved,Approved,Not Required,No,0,0,4,165,61.9,73.0,31,1311,Rural,Plain,0,6.3,2.0,2019-05-22,2022-05-22,,0,3,Low,In Progress,False
LA-101819,Railway Project 1819,Railway,Ministry of Railways,Gujarat,Vapi,2022,15.0,14.8,98.4,98.4,1,Substantially Disbursed,6.1,Substantially Complete,Approved,Approved,Not Required,No,0,0,4,165,71.5,89.5,31,1311,Rural,Plain,0,6.3,2.0,2019-05-22,2022-05-22,2022-05-22,2,3,Low,Near Completion,False
LA-101820,Power Transmission Project 1820,Power Transmission,Ministry of Power,West Bengal,Siliguri,2020,25.7,5.3,20.6,20.6,3,Not Started,86.5,Not Started,Pending,Pending,Pending,No,0,0,0,70,15.6,17.2,69,473,Rural,Plain,0,0.9,18.3,2020-04-19,2025-04-19,,666,835,High,Early Stage,False
LA-101820,Power Transmission Project 1820,Power Transmission,Ministry of Power,West Bengal,Siliguri,2021,25.7,10.4,40.3,40.3,4,Not Started,72.1,Not Started,Pending,Pending,Pending,No,0,0,0,70,26.3,34.1,69,473,Rural,Plain,0,0.9,18.3,2020-04-19,2025-04-19,,565,835,High,In Progress,False
LA-101820,Power Transmission Project 1820,Power Transmission,Ministry of Power,West Bengal,Siliguri,2022,25.7,12.6,48.9,48.9,3,Partially Disbursed,58.4,Partially Complete,Pending,Pending,Pending,No,0,0,0,70,33.4,45.8,69,473,Rural,Plain,0,0.9,18.3,2020-04-19,2025-04-19,,419,835,High,In Progress,False
LA-101820,Power Transmission Project 1820,Power Transmission,Ministry of Power,West Bengal,Siliguri,2023,25.7,16.9,65.7,65.7,3,Partially Disbursed,43.9,Partially Complete,Under Review,Pending,Pending,No,0,0,0,70,43.3,49.3,69,473,Rural,Plain,0,0.9,18.3,2020-04-19,2025-04-19,,273,835,High,In Progress,False
LA-101820,Power Transmission Project 1820,Power Transmission,Ministry of Power,West Bengal,Siliguri,2024,25.7,18.7,72.9,72.9,2,Partially Disbursed,40.5,Partially Complete,Under Review,Approved,Pending,No,0,0,0,70,50.4,59.6,69,473,Rural,Plain,0,0.9,18.3,2020-04-19,2025-04-19,,149,835,High,In Progress,False
LA-101820,Power Transmission Project 1820,Power Transmission,Ministry of Power,West Bengal,Siliguri,2025,25.7,19.7,76.7,76.7,2,Substantially Disbursed,25.1,Partially Complete,Under Review,Approved,Pending,No,0,0,0,70,47.7,63.6,69,473,Rural,Plain,0,0.9,18.3,2020-04-19,2025-04-19,2025-04-19,0,835,High,In Progress,False
LA-101821,Industrial Corridor Project 1821,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Bihar,Bhagalpur,2019,15.0,4.8,32.0,32.0,4,Not Started,70.9,Not Started,Pending,Pending,Not Required,No,0,0,3,112,20.3,27.2,66,5081,Urban,Forested,0,4.1,17.3,2019-01-01,2025-01-01,,214,248,Medium,Early Stage,False
LA-101821,Industrial Corridor Project 1821,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Bihar,Bhagalpur,2020,15.0,8.2,54.4,54.4,3,Partially Disbursed,60.5,Partially Complete,Pending,Pending,Not Required,No,0,0,4,112,36.3,48.5,66,5081,Urban,Forested,0,4.1,17.3,2019-01-01,2025-01-01,,187,248,Medium,In Progress,False
LA-101821,Industrial Corridor Project 1821,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Bihar,Bhagalpur,2021,15.0,9.5,63.2,63.2,3,Partially Disbursed,47.2,Partially Complete,Under Review,Pending,Not Required,No,0,0,6,112,49.9,55.1,66,5081,Urban,Forested,0,4.1,17.3,2019-01-01,2025-01-01,,133,248,Medium,In Progress,False
LA-101821,Industrial Corridor Project 1821,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Bihar,Bhagalpur,2022,15.0,11.4,76.1,76.1,2,Substantially Disbursed,32.2,Partially Complete,Under Review,Approved,Not Required,No,0,0,7,112,52.4,65.0,66,5081,Urban,Forested,0,4.1,17.3,2019-01-01,2025-01-01,,58,248,Medium,In Progress,False
LA-101821,Industrial Corridor Project 1821,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Bihar,Bhagalpur,2023,15.0,13.5,90.2,90.2,3,Substantially Disbursed,31.4,Substantially Complete,Under Review,Approved,Not Required,No,0,0,8,112,73.9,72.2,66,5081,Urban,Forested,0,4.1,17.3,2019-01-01,2025-01-01,,42,248,Medium,In Progress,False
LA-101821,Industrial Corridor Project 1821,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Bihar,Bhagalpur,2024,15.0,12.5,83.4,83.4,1,Substantially Disbursed,24.6,Partially Complete,Partially Approved,Approved,Not Required,No,0,0,9,112,54.6,71.5,66,5081,Urban,Forested,0,4.1,17.3,2019-01-01,2025-01-01,,18,248,Medium,In Progress,False
LA-101821,Industrial Corridor Project 1821,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Bihar,Bhagalpur,2025,15.0,13.9,92.7,92.7,2,Substantially Disbursed,8.2,Substantially Complete,Partially Approved,Approved,Not Required,No,0,0,9,112,78.9,78.6,66,5081,Urban,Forested,0,4.1,17.3,2019-01-01,2025-01-01,2025-01-01,0,248,Medium,Near Completion,False
LA-101822,Power Transmission Project 1822,Power Transmission,Ministry of Power,Kerala,Thiruvananthapuram,2021,56.0,27.1,48.4,48.4,4,Partially Disbursed,58.8,Partially Complete,Pending,Pending,Not Required,No,0,0,1,51,40.3,42.1,19,882,Rural,Plain,0,7.1,0.6,2021-02-02,2023-02-02,,261,365,Medium,Early Stage,False
LA-101822,Power Transmission Project 1822,Power Transmission,Ministry of Power,Kerala,Thiruvananthapuram,2022,56.0,37.3,66.7,66.7,3,Partially Disbursed,40.7,Partially Complete,Under Review,Approved,Not Required,No,0,0,1,51,49.5,59.8,19,882,Rural,Plain,0,7.1,0.6,2021-02-02,2023-02-02,,188,365,Medium,In Progress,False
LA-101822,Power Transmission Project 1822,Power Transmission,Ministry of Power,Kerala,Thiruvananthapuram,2023,56.0,44.7,79.8,79.8,3,Substantially Disbursed,23.7,Partially Complete,Under Review,Approved,Not Required,No,0,0,2,51,58.4,75.3,19,882,Rural,Plain,0,7.1,0.6,2021-02-02,2023-02-02,,92,365,Medium,In Progress,False
LA-101822,Power Transmission Project 1822,Power Transmission,Ministry of Power,Kerala,Thiruvananthapuram,2024,56.0,50.4,89.9,89.9,1,Substantially Disbursed,18.3,Substantially Complete,Partially Approved,Approved,Not Required,No,0,0,2,51,68.4,81.2,19,882,Rural,Plain,0,7.1,0.6,2021-02-02,2023-02-02,2024-02-02,0,365,Medium,Near Completion,False
LA-101823,Industrial Corridor Project 1823,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Punjab,Patiala,2016,15.0,5.3,35.6,35.6,4,Not Started,78.5,Not Started,Pending,Pending,Pending,No,0,0,1,87,21.5,31.1,68,532,Rural,Forested,0,3.8,12.5,2016-08-11,2022-08-11,,77,91,Medium,Early Stage,False
LA-101823,Industrial Corridor Project 1823,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Punjab,Patiala,2017,15.0,7.9,52.7,52.7,4,Partially Disbursed,59.5,Partially Complete,Pending,Pending,Pending,No,0,0,2,87,45.6,47.0,68,532,Rural,Forested,0,3.8,12.5,2016-08-11,2022-08-11,,57,91,Medium,In Progress,False
LA-101823,Industrial Corridor Project 1823,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Punjab,Patiala,2018,15.0,9.1,60.5,60.5,3,Partially Disbursed,36.4,Partially Complete,Under Review,Pending,Pending,No,0,0,3,87,53.0,53.6,68,532,Rural,Forested,0,3.8,12.5,2016-08-11,2022-08-11,,25,91,Medium,In Progress,False
LA-101823,Industrial Corridor Project 1823,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Punjab,Patiala,2019,15.0,11.9,79.3,79.3,2,Partially Disbursed,35.5,Partially Complete,Under Review,Approved,Pending,No,0,0,3,87,65.4,63.6,68,532,Rural,Forested,0,3.8,12.5,2016-08-11,2022-08-11,,25,91,Medium,In Progress,False
LA-101823,Industrial Corridor Project 1823,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Punjab,Patiala,2020,15.0,12.2,81.1,81.1,2,Substantially Disbursed,30.8,Partially Complete,Under Review,Approved,Approved,No,0,0,4,87,56.0,65.1,68,532,Rural,Forested,0,3.8,12.5,2016-08-11,2022-08-11,,15,91,Medium,In Progress,False
LA-101823,Industrial Corridor Project 1823,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Punjab,Patiala,2021,15.0,13.8,91.7,91.7,2,Substantially Disbursed,16.6,Substantially Complete,Partially Approved,Approved,Approved,No,0,0,4,87,74.0,73.6,68,532,Rural,Forested,0,3.8,12.5,2016-08-11,2022-08-11,,0,91,Medium,In Progress,False
LA-101823,Industrial Corridor Project 1823,Industrial Corridor,Dept. for Promotion of Industry & Internal Trade (DPIIT),Punjab,Patiala,2022,15.0,12.7,84.8,84.8,2,Substantially Disbursed,9.6,Partially Complete,Partially Approved,Approved,Approved,No,0,0,4,87,65.2,67.0,68,532,Rural,Forested,0,3.8,12.5,2016-08-11,2022-08-11,2022-08-11,5,91,Medium,In Progress,False
LA-101824,Metro Project 1824,Metro,Ministry of Housing & Urban Affairs,Andhra Pradesh,Visakhapatnam,2022,86.8,39.9,46.0,46.0,4,Partially Disbursed,57.2,Partially Complete,Pending,Pending,Not Required,No,0,0,1,94,41.0,39.0,66,563,Rural,Riverine,1,2.4,13.0,2022-02-09,2025-02-09,,207,264,Medium,Early Stage,False
LA-101824,Metro Project 1824,Metro,Ministry of Housing & Urban Affairs,Andhra Pradesh,Visakhapatnam,2023,86.8,59.5,68.5,68.5,3,Partially Disbursed,42.4,Partially Complete,Under Review,Approved,Not Required,No,0,0,2,94,52.2,57.9,66,563,Rural,Riverine,1,2.4,13.0,2022-02-09,2025-02-09,,161,264,Medium,In Progress,False
LA-101824,Metro Project 1824,Metro,Ministry of Housing & Urban Affairs,Andhra Pradesh,Visakhapatnam,2024,86.8,74.3,85.6,85.6,3,Substantially Disbursed,19.2,Partially Complete,Under Review,Approved,Not Required,No,0,0,3,94,52.1,66.7,66,563,Rural,Riverine,1,2.4,13.0,2022-02-09,2025-02-09,,85,264,Medium,In Progress,False
LA-101824,Metro Project 1824,Metro,Ministry of Housing & Urban Affairs,Andhra Pradesh,Visakhapatnam,2025,86.8,79.9,92.0,92.0,2,Substantially Disbursed,19.9,Substantially Complete,Partially Approved,Approved,Not Required,No,0,0,3,94,68.0,81.9,66,563,Rural,Riverine,1,2.4,13.0,2022-02-09,2025-02-09,2025-02-09,0,264,Medium,Near Completion,False
LA-101825,Airport Project 1825,Airport,Ministry of Civil Aviation (AAI),Rajasthan,Udaipur,2021,22.9,8.4,36.5,36.5,4,Not Started,67.4,Not Started,Pending,Pending,Not Required,Yes,1,1,1,162,22.7,32.4,69,174,Rural,Forested,0,4.7,6.8,2021-11-07,2025-11-07,,72,91,Medium,Early Stage,False
LA-101825,Airport Project 1825,Airport,Ministry of Civil Aviation (AAI),Rajasthan,Udaipur,2022,22.9,13.8,60.5,60.5,2,Partially Disbursed,45.9,Partially Complete,Under Review,Pending,Not Required,Yes,1,1,1,162,49.6,48.9,69,174,Rural,Forested,0,4.7,6.8,2021-11-07,2025-11-07,,65,91,Medium,In Progress,False
LA-101825,Airport Project 1825,Airport,Ministry of Civil Aviation (AAI),Rajasthan,Udaipur,2023,22.9,18.3,79.9,79.9,3,Substantially Disbursed,18.6,Partially Complete,Under Review,Approved,Not Required,Yes,2,2,2,162,51.1,64.9,69,174,Rural,Forested,0,4.7,6.8,2021-11-07,2025-11-07,,53,91,Medium,In Progress,False
LA-101825,Airport Project 1825,Airport,Ministry of Civil Aviation (AAI),Rajasthan,Udaipur,2024,22.9,19.8,86.6,86.6,1,Substantially Disbursed,22.9,Substantially Complete,Partially Approved,Approved,Not Required,Yes,2,2,2,162,67.8,65.3,69,174,Rural,Forested,0,4.7,6.8,2021-11-07,2025-11-07,,12,91,Medium,In Progress,False
LA-101825,Airport Project 1825,Airport,Ministry of Civil Aviation (AAI),Rajasthan,Udaipur,2025,22.9,20.1,87.9,87.9,2,Substantially Disbursed,23.5,Partially Complete,Partially Approved,Approved,Not Required,Yes,2,2,2,162,64.5,73.2,69,174,Rural,Forested,0,4.7,6.8,2021-11-07,2025-11-07,2025-11-07,21,91,Medium,Near Completion,False
LA-101826,Railway Project 1826,Railway,Ministry of Railways,West Bengal,Kolkata,2021,87.2,43.0,49.3,49.3,3,Not Started,67.1,Not Started,Pending,Pending,Not Required,No,0,0,1,99,33.3,39.4,55,1720,Urban,Forested,0,1.9,5.4,2021-06-27,2025-06-27,,68,91,Medium,Early Stage,False
LA-101826,Railway Project 1826,Railway,Ministry of Railways,West Bengal,Kolkata,2022,87.2,57.8,66.3,66.3,2,Partially Disbursed,50.4,Partially Complete,Under Review,Pending,Not Required,No,0,0,1,99,58.2,61.0,55,1720,Urban,Forested,0,1.9,5.4,2021-06-27,2025-06-27,,35,91,Medium,In Progress,False
LA-101826,Railway Project 1826,Railway,Ministry of Railways,West Bengal,Kolkata,2023,87.2,71.3,81.7,81.7,3,Partially Disbursed,35.0,Partially Complete,Under Review,Approved,Not Required,No,0,0,2,99,49.2,61.9,55,1720,Urban,Forested,0,1.9,5.4,2021-06-27,2025-06-27,,22,91,Medium,In Progress,False
LA-101826,Railway Project 1826,Railway,Ministry of Railways,West Bengal,Kolkata,2024,87.2,75.4,86.5,86.5,1,Substantially Disbursed,18.9,Substantially Complete,Partially Approved,Approved,Not Required,No,0,0,2,99,71.7,73.0,55,1720,Urban,Forested,0,1.9,5.4,2021-06-27,2025-06-27,,36,91,Medium,In Progress,False
LA-101826,Railway Project 1826,Railway,Ministry of Railways,West Bengal,Kolkata,2025,87.2,76.8,88.0,88.0,1,Substantially Disbursed,15.1,Partially Complete,Partially Approved,Approved,Not Required,No,0,0,2,99,60.1,81.8,55,1720,Urban,Forested,0,1.9,5.4,2021-06-27,2025-06-27,2025-06-27,16,91,Medium,Near Completion,False
LA-101827,Power Transmission Project 1827,Power Transmission,Ministry of Power,Rajasthan,Alwar,2023,58.9,33.6,57.0,57.0,3,Partially Disbursed,52.4,Partially Complete,Pending,Pending,Not Required,No,0,0,4,54,48.2,50.5,53,1086,Rural,Coastal,0,1.6,12.2,2023-05-12,2025-05-12,,91,146,Medium,Early Stage,False
LA-101827,Power Transmission Project 1827,Power Transmission,Ministry of Power,Rajasthan,Alwar,2024,58.9,48.2,81.9,81.9,3,Substantially Disbursed,27.8,Substantially Complete,Under Review,Approved,Not Required,No,0,0,6,54,70.8,72.1,53,1086,Rural,Coastal,0,1.6,12.2,2023-05-12,2025-05-12,,50,146,Medium,In Progress,False
LA-101827,Power Transmission Project 1827,Power Transmission,Ministry of Power,Rajasthan,Alwar,2025,58.9,54.3,92.1,92.1,2,Substantially Disbursed,18.2,Partially Complete,Partially Approved,Approved,Not Required,No,0,0,7,54,63.6,79.8,53,1086,Rural,Coastal,0,1.6,12.2,2023-05-12,2025-05-12,2025-05-12,0,146,Medium,Near Completion,False
LA-101828,Airport Project 1828,Airport,Ministry of Civil Aviation (AAI),West Bengal,Durgapur,2022,15.0,6.7,44.8,44.8,4,Not Started,69.6,Not Started,Pending,Pending,Not Required,No,0,0,4,199,30.0,41.4,78,40,Rural,Plain,0,0.5,6.8,2022-04-23,2025-04-23,,44,91,Medium,Early Stage,False
LA-101828,Airport Project 1828,Airport,Ministry of Civil Aviation (AAI),West Bengal,Durgapur,2023,15.0,11.0,73.6,73.6,3,Partially Disbursed,36.2,Partially Complete,Under Review,Approved,Not Required,No,0,0,6,199,56.7,59.9,78,40,Rural,Plain,0,0.5,6.8,2022-04-23,2025-04-23,,43,91,Medium,In Progress,False
LA-101828,Airport Project 1828,Airport,Ministry of Civil Aviation (AAI),West Bengal,Durgapur,2024,15.0,13.0,86.6,86.6,3,Substantially Disbursed,20.0,Substantially Complete,Under Review,Approved,Not Required,No,0,0,8,199,75.1,80.8,78,40,Rural,Plain,0,0.5,6.8,2022-04-23,2025-04-23,,30,91,Medium,In Progress,False
LA-101828,Airport Project 1828,Airport,Ministry of Civil Aviation (AAI),West Bengal,Durgapur,2025,15.0,14.5,96.7,96.7,1,Substantially Disbursed,18.0,Substantially Complete,Partially Approved,Approved,Not Required,No,0,0,8,199,73.7,72.8,78,40,Rural,Plain,0,0.5,6.8,2022-04-23,2025-04-23,2025-04-23,0,91,Medium,Near Completion,False
LA-101829,Highway Project 1829,Highway,Ministry of Road Transport & Highways (MoRTH/NHAI),Andhra Pradesh,Guntur,2017,15.0,9.2,61.5,61.5,4,Partially Disbursed,50.5,Partially Complete,Pending,Pending,Not Required,No,0,0,1,32,49.8,47.6,17,1083,Rural,Riverine,1,4.7,13.5,2017-11-11,2018-11-11,,159,227,Medium,Early Stage,False
LA-101829,Highway Project 1829,Highway,Ministry of Road Transport & Highways (MoRTH/NHAI),Andhra Pradesh,Guntur,2018,15.0,12.7,84.4,84.4,2,Substantially Disbursed,26.0,Partially Complete,Under Review,Approved,Not Required,No,0,0,1,32,51.9,69.8,17,1083,Rural,Riverine,1,4.7,13.5,2017-11-11,2018-11-11,,98,227,Medium,In Progress,False
LA-101829,Highway Project 1829,Highway,Ministry of Road Transport & Highways (MoRTH/NHAI),Andhra Pradesh,Guntur,2019,15.0,13.4,89.3,89.3,1,Substantially Disbursed,16.2,Partially Complete,Partially Approved,Approved,Not Required,No,0,0,1,32,62.4,68.0,17,1083,Rural,Riverine,1,4.7,13.5,2017-11-11,2018-11-11,2019-11-11,11,227,Medium,Near Completion,False
LA-101830,Railway Project 1830,Railway,Ministry of Railways,Kerala,Kozhikode,2016,15.0,5.9,39.2,39.2,3,Partially Disbursed,60.6,Not Started,Pending,Pending,Not Required,No,0,0,1,78,29.3,30.9,76,4766,Urban,Forested,0,2.5,25.3,2016-07-27,2022-07-27,,15,33,Low,Early Stage,False
LA-101830,Railway Project 1830,Railway,Ministry of Railways,Kerala,Kozhikode,2017,15.0,10.0,66.9,66.9,4,Partially Disbursed,45.6,Partially Complete,Pending,Pending,Not Required,No,0,0,2,78,58.7,58.1,76,4766,Urban,Forested,0,2.5,25.3,2016-07-27,2022-07-27,,8,33,Low,In Progress,False
LA-101830,Railway Project 1830,Railway,Ministry of Railways,Kerala,Kozhikode,2018,15.0,11.3,75.6,75.6,3,Substantially Disbursed,30.6,Partially Complete,Under Review,Approved,Not Required,No,0,0,3,78,65.6,59.3,76,4766,Urban,Forested,0,2.5,25.3,2016-07-27,2022-07-27,,13,33,Low,In Progress,False
LA-101830,Railway Project 1830,Railway,Ministry of Railways,Kerala,Kozhikode,2019,15.0,13.4,89.1,89.1,2,Substantially Disbursed,26.7,Partially Complete,Under Review,Approved,Not Required,No,0,0,3,78,62.4,77.0,76,4766,Urban,Forested,0,2.5,25.3,2016-07-27,2022-07-27,,5,33,Low,In Progress,False
LA-101830,Railway Project 1830,Railway,Ministry of Railways,Kerala,Kozhikode,2020,15.0,13.4,89.4,89.4,1,Substantially Disbursed,18.8,Partially Complete,Partially Approved,Approved,Not Required,No,0,0,4,78,55.8,73.8,76,4766,Urban,Forested,0,2.5,25.3,2016-07-27,2022-07-27,,0,33,Low,In Progress,False
