project_id,state,project_type,total_land_required_hectares,land_acquired_percent,pending_approvals,compensation_pending_percent,legal_cases,affected_families,rr_completed_percent,possession_percent,planned_duration_months,environmental_clearance,forest_clearance,previous_delay_days,delay_days,delay_risk,project_status,year,district,project_name,project_reference,data_provenance,ministry,key_event,urban_rural,forest_district,compensation_status,rehabilitation_status,objection_count,project_completion_status
LA-201041,Tamil Nadu,Highway,33.6,87.2,0,71.2,0,85,70.9,73.5,42,Approved,Not Required,200,268,Medium,Near Completion,2023,Coimbatore,Highway Development Project 1041,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Rural,No,Not Started,Substantially Complete,6,Completed
LA-201041,Tamil Nadu,Highway,33.6,100,0,65.4,0,85,58.4,92.4,42,Approved,Not Required,268,268,Medium,Completed,2024,Coimbatore,Highway Development Project 1041,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Rural,No,Partially Disbursed,Partially Complete,6,Completed
LA-201042,Jharkhand,Industrial Corridor,15,7.1,2,86.8,0,166,4.3,5.5,18,Pending,Not Required,0,245,Medium,Early Stage,2021,Dhanbad,Industrial Corridor Development Project 1042,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Notification Issued,Rural,No,Not Started,Not Started,0,Ongoing
LA-201042,Jharkhand,Industrial Corridor,15,20,0,81.6,0,166,13.5,17.6,18,Pending,Not Required,109,245,Medium,In Progress,2023,Dhanbad,Industrial Corridor Development Project 1042,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),No Major Update,Rural,No,Not Started,Not Started,0,Ongoing
LA-201042,Jharkhand,Industrial Corridor,15,34.1,0,67,0,166,21.5,31.1,18,Pending,Not Required,167,245,Medium,In Progress,2024,Dhanbad,Industrial Corridor Development Project 1042,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),No Major Update,Rural,No,Not Started,Not Started,0,Ongoing
LA-201042,Jharkhand,Industrial Corridor,15,45.3,3,61.6,0,166,37.6,38.1,18,Approved,Not Required,245,245,Medium,In Progress,2025,Dhanbad,Industrial Corridor Development Project 1042,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Routine Progress,Rural,No,Partially Disbursed,Partially Complete,0,Ongoing
LA-201043,Tamil Nadu,Railway,15,2.9,2,95.6,0,66,2.4,2.6,33,Pending,Pending,5,1395,High,Early Stage,2018,Tiruchirappalli,Railway Development Project 1043,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Forest Clearance Pending,Urban,No,Not Started,Not Started,0,Ongoing
LA-201043,Tamil Nadu,Railway,15,3.6,2,92.3,0,66,3.2,3.4,33,Pending,Pending,200,1395,High,In Progress,2019,Tiruchirappalli,Railway Development Project 1043,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Forest Clearance Pending,Urban,No,Not Started,Not Started,0,Ongoing
LA-201043,Tamil Nadu,Railway,15,53.1,2,82.1,0,66,44.4,43.2,33,Approved,Approved,400,1395,High,In Progress,2020,Tiruchirappalli,Railway Development Project 1043,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Forest Clearance Received,Urban,No,Not Started,Partially Complete,0,Ongoing
LA-201043,Tamil Nadu,Railway,15,55.5,2,79.5,1,66,46.8,52.3,33,Approved,Approved,588,1395,High,In Progress,2021,Tiruchirappalli,Railway Development Project 1043,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Litigation Begins,Urban,No,Not Started,Partially Complete,0,Ongoing
LA-201043,Tamil Nadu,Railway,15,55.5,2,78.2,2,66,49.4,48.4,33,Approved,Approved,771,1395,High,In Progress,2022,Tiruchirappalli,Railway Development Project 1043,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Court Stay,Urban,No,Not Started,Partially Complete,0,Ongoing
LA-201043,Tamil Nadu,Railway,15,55.6,3,74.8,2,66,42.3,40.9,33,Approved,Approved,1009,1395,High,In Progress,2023,Tiruchirappalli,Railway Development Project 1043,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Court Stay,Urban,No,Not Started,Partially Complete,0,Ongoing
LA-201043,Tamil Nadu,Railway,15,58.3,0,73.1,3,66,46.2,54.9,33,Approved,Approved,1224,1395,High,In Progress,2024,Tiruchirappalli,Railway Development Project 1043,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Court Stay,Urban,No,Not Started,Partially Complete,0,Ongoing
LA-201043,Tamil Nadu,Railway,15,59.2,0,69.1,4,66,39.7,50,33,Approved,Approved,1375,1395,High,In Progress,2025,Tiruchirappalli,Railway Development Project 1043,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Court Stay,Urban,No,Not Started,Partially Complete,0,Ongoing
LA-201044,Haryana,Railway,17,2.3,1,96.9,0,117,1.9,2.1,20,Pending,Not Required,0,108,Medium,Early Stage,2020,Gurugram,Railway Development Project 1044,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Environmental Clearance Pending,Urban,No,Not Started,Not Started,0,Ongoing
LA-201044,Haryana,Railway,17,27.8,2,88.6,0,117,19.7,21.1,20,Approved,Not Required,12,108,Medium,In Progress,2021,Gurugram,Railway Development Project 1044,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Environmental Clearance Received,Urban,No,Not Started,Not Started,0,Ongoing
LA-201044,Haryana,Railway,17,41.5,0,80.5,0,117,23.3,35.2,20,Approved,Not Required,48,108,Medium,In Progress,2022,Gurugram,Railway Development Project 1044,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Urban,No,Not Started,Not Started,0,Ongoing
LA-201044,Haryana,Railway,17,56.4,2,69.8,0,117,44.7,46.7,20,Approved,Not Required,82,108,Medium,In Progress,2023,Gurugram,Railway Development Project 1044,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Urban,No,Not Started,Partially Complete,0,Ongoing
LA-201044,Haryana,Railway,17,78.7,0,60.7,0,117,59.2,62.2,20,Approved,Not Required,58,108,Medium,In Progress,2024,Gurugram,Railway Development Project 1044,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Urban,No,Partially Disbursed,Partially Complete,0,Ongoing
LA-201044,Haryana,Railway,17,93,0,49.4,0,117,57.3,68.5,20,Approved,Not Required,88,108,Medium,Near Completion,2025,Gurugram,Railway Development Project 1044,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Urban,No,Partially Disbursed,Partially Complete,0,Ongoing
LA-201045,Odisha,Highway,15,0,3,97.9,0,40,0,0,47,Approved,Approved,0,223,Medium,Early Stage,2021,Keonjhar,Highway Development Project 1045,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Forest Clearance Received,Urban,Yes,Not Started,Not Started,0,Ongoing
LA-201045,Odisha,Highway,15,26.3,4,93.1,0,40,17,18.8,47,Pending,Pending,35,223,Medium,In Progress,2022,Keonjhar,Highway Development Project 1045,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Urban,Yes,Not Started,Not Started,0,Ongoing
LA-201045,Odisha,Highway,15,38.3,1,85.3,0,40,27.5,30.9,47,Approved,Pending,97,223,Medium,In Progress,2023,Keonjhar,Highway Development Project 1045,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Objections Filed,Urban,Yes,Not Started,Not Started,14,Ongoing
LA-201045,Odisha,Highway,15,60,0,81,0,40,48.6,56.5,47,Approved,Approved,181,223,Medium,In Progress,2024,Keonjhar,Highway Development Project 1045,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Urban,Yes,Not Started,Partially Complete,14,Ongoing
LA-201045,Odisha,Highway,15,87.1,0,75.4,0,40,48.4,61.6,47,Approved,Approved,212,223,Medium,Near Completion,2025,Keonjhar,Highway Development Project 1045,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),No Major Update,Urban,Yes,Not Started,Partially Complete,14,Ongoing
LA-201046,Gujarat,Industrial Corridor,25.5,16.2,1,89.8,0,121,10.5,12.5,81,Pending,Not Required,1,432,High,Early Stage,2017,Bhavnagar,Industrial Corridor Development Project 1046,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Notification Issued,Rural,No,Not Started,Not Started,0,Ongoing
LA-201046,Gujarat,Industrial Corridor,25.5,17.5,2,88.4,0,121,15.3,13.6,81,Approved,Not Required,45,432,High,In Progress,2018,Bhavnagar,Industrial Corridor Development Project 1046,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Environmental Clearance Received,Rural,No,Not Started,Not Started,0,Ongoing
LA-201046,Gujarat,Industrial Corridor,25.5,47.4,3,77.5,0,121,38,41.6,81,Approved,Not Required,124,432,High,In Progress,2019,Bhavnagar,Industrial Corridor Development Project 1046,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),No Major Update,Rural,No,Not Started,Partially Complete,0,Ongoing
LA-201046,Gujarat,Industrial Corridor,25.5,59.6,1,64.7,0,121,42.7,54.5,81,Approved,Not Required,144,432,High,In Progress,2020,Bhavnagar,Industrial Corridor Development Project 1046,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Routine Progress,Rural,No,Partially Disbursed,Partially Complete,0,Ongoing
LA-201046,Gujarat,Industrial Corridor,25.5,60.2,0,63.5,1,121,40.3,54.7,81,Approved,Not Required,238,432,High,In Progress,2021,Bhavnagar,Industrial Corridor Development Project 1046,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Litigation Begins,Rural,No,Partially Disbursed,Partially Complete,2,Ongoing
LA-201046,Gujarat,Industrial Corridor,25.5,60.5,2,61.6,1,121,40.5,43.2,81,Approved,Not Required,228,432,High,In Progress,2022,Bhavnagar,Industrial Corridor Development Project 1046,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Court Stay,Rural,No,Partially Disbursed,Partially Complete,2,Ongoing
LA-201046,Gujarat,Industrial Corridor,25.5,60.5,0,58.9,1,121,34.8,55.4,81,Approved,Not Required,371,432,High,In Progress,2023,Bhavnagar,Industrial Corridor Development Project 1046,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Court Stay,Rural,No,Partially Disbursed,Partially Complete,3,Ongoing
LA-201046,Gujarat,Industrial Corridor,25.5,60.5,2,57.2,1,121,34.5,48.4,81,Approved,Not Required,379,432,High,In Progress,2024,Bhavnagar,Industrial Corridor Development Project 1046,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Court Stay,Rural,No,Partially Disbursed,Partially Complete,3,Ongoing
LA-201046,Gujarat,Industrial Corridor,25.5,75.6,0,49.9,1,121,63.9,71.1,81,Approved,Not Required,432,432,High,In Progress,2025,Bhavnagar,Industrial Corridor Development Project 1046,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Litigation Resolved,Rural,No,Partially Disbursed,Partially Complete,3,Ongoing
LA-201047,Jharkhand,Highway,26.2,0,0,96.8,0,76,0,0,34,Approved,Not Required,0,0,Low,Early Stage,2020,Ranchi,Highway Development Project 1047,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Environmental Clearance Received,Rural,No,Not Started,Not Started,0,Ongoing
LA-201047,Jharkhand,Highway,26.2,37.9,0,91,0,76,25.7,32.4,34,Approved,Not Required,0,0,Low,In Progress,2021,Ranchi,Highway Development Project 1047,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Compensation Initiated,Rural,No,Not Started,Not Started,0,Ongoing
LA-201047,Jharkhand,Highway,26.2,49.5,2,83.1,0,76,43.3,40.2,34,Approved,Not Required,0,0,Low,In Progress,2022,Ranchi,Highway Development Project 1047,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Rural,No,Not Started,Partially Complete,0,Ongoing
LA-201047,Jharkhand,Highway,26.2,60.9,2,66.3,0,76,34.3,45.5,34,Approved,Not Required,0,0,Low,In Progress,2023,Ranchi,Highway Development Project 1047,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Rural,No,Partially Disbursed,Partially Complete,0,Ongoing
LA-201047,Jharkhand,Highway,26.2,73.8,2,56.3,0,76,65.9,52.1,34,Approved,Not Required,0,0,Low,In Progress,2024,Ranchi,Highway Development Project 1047,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),No Major Update,Rural,No,Partially Disbursed,Partially Complete,1,Ongoing
LA-201047,Jharkhand,Highway,26.2,87,2,50.5,0,76,61.6,67.9,34,Approved,Not Required,0,0,Low,Near Completion,2025,Ranchi,Highway Development Project 1047,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Rural,No,Partially Disbursed,Partially Complete,1,Ongoing
LA-201048,Himachal Pradesh,Railway,41.8,13.5,2,85,0,68,9.9,12.1,68,Pending,Not Required,36,217,Medium,Early Stage,2021,Shimla,Railway Development Project 1048,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Notification Issued,Rural,No,Not Started,Not Started,0,Ongoing
LA-201048,Himachal Pradesh,Railway,41.8,13.8,1,80.1,1,68,8.1,10.4,68,Pending,Not Required,57,217,Medium,In Progress,2022,Shimla,Railway Development Project 1048,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Litigation Begins,Rural,No,Not Started,Not Started,0,Ongoing
LA-201048,Himachal Pradesh,Railway,41.8,48.6,3,72.6,1,68,30.2,36.5,68,Approved,Not Required,141,217,Medium,In Progress,2024,Shimla,Railway Development Project 1048,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Environmental Clearance Received,Rural,No,Not Started,Not Started,0,Ongoing
LA-201048,Himachal Pradesh,Railway,41.8,60.8,2,57.4,1,68,44.2,52.2,68,Approved,Not Required,217,217,Medium,In Progress,2025,Shimla,Railway Development Project 1048,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,No Major Update,Rural,No,Partially Disbursed,Partially Complete,0,Ongoing
LA-201049,Karnataka,Industrial Corridor,15,7.7,0,89.5,0,54,6.7,5.6,25,Pending,Not Required,0,0,Low,Early Stage,2017,Mysuru,Industrial Corridor Development Project 1049,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Notification Issued,Rural,No,Not Started,Not Started,0,Ongoing
LA-201049,Karnataka,Industrial Corridor,15,16.9,1,75.2,0,54,14.5,13.9,25,Pending,Not Required,0,0,Low,In Progress,2018,Mysuru,Industrial Corridor Development Project 1049,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Compensation Initiated,Rural,No,Not Started,Not Started,0,Ongoing
LA-201049,Karnataka,Industrial Corridor,15,16.9,2,73,0,54,10.9,14.3,25,Approved,Not Required,0,0,Low,In Progress,2019,Mysuru,Industrial Corridor Development Project 1049,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Environmental Clearance Received,Rural,No,Not Started,Not Started,0,Ongoing
LA-201049,Karnataka,Industrial Corridor,15,28,1,65.6,0,54,22.9,23.9,25,Pending,Not Required,0,0,Low,In Progress,2020,Mysuru,Industrial Corridor Development Project 1049,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Routine Progress,Rural,No,Partially Disbursed,Not Started,0,Ongoing
LA-201049,Karnataka,Industrial Corridor,15,42.8,2,50,0,54,26.6,40.1,25,Approved,Not Required,0,0,Low,In Progress,2022,Mysuru,Industrial Corridor Development Project 1049,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Routine Progress,Rural,No,Partially Disbursed,Not Started,0,Ongoing
LA-201049,Karnataka,Industrial Corridor,15,49,2,34.9,0,54,43.9,44.3,25,Approved,Not Required,0,0,Low,In Progress,2023,Mysuru,Industrial Corridor Development Project 1049,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),No Major Update,Rural,No,Partially Disbursed,Partially Complete,0,Ongoing
LA-201049,Karnataka,Industrial Corridor,15,62.1,0,23.3,0,54,40.6,44.7,25,Approved,Not Required,0,0,Low,In Progress,2024,Mysuru,Industrial Corridor Development Project 1049,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Routine Progress,Rural,No,Substantially Disbursed,Partially Complete,0,Ongoing
LA-201049,Karnataka,Industrial Corridor,15,71.4,2,10.2,0,54,59.2,52.4,25,Approved,Not Required,0,0,Low,In Progress,2025,Mysuru,Industrial Corridor Development Project 1049,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Routine Progress,Rural,No,Substantially Disbursed,Partially Complete,0,Ongoing
LA-201050,Gujarat,Irrigation,19.9,4.2,2,84.6,0,55,2.6,3.9,67,Pending,Not Required,2,24,Low,Early Stage,2015,Vapi,Irrigation Development Project 1050,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Notification Issued,Rural,No,Not Started,Not Started,0,Ongoing
LA-201050,Gujarat,Irrigation,19.9,4.2,4,80.4,0,55,2.3,3.1,67,Approved,Not Required,17,24,Low,In Progress,2016,Vapi,Irrigation Development Project 1050,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Environmental Clearance Received,Rural,No,Not Started,Not Started,0,Ongoing
LA-201050,Gujarat,Irrigation,19.9,11.5,0,64.9,0,55,7.1,10,67,Pending,Not Required,0,24,Low,In Progress,2017,Vapi,Irrigation Development Project 1050,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Routine Progress,Rural,No,Partially Disbursed,Not Started,2,Ongoing
LA-201050,Gujarat,Irrigation,19.9,15.1,0,55.8,0,55,11.4,10.6,67,Pending,Not Required,0,24,Low,In Progress,2018,Vapi,Irrigation Development Project 1050,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,No Major Update,Rural,No,Partially Disbursed,Not Started,2,Ongoing
LA-201050,Gujarat,Irrigation,19.9,21.1,1,48.6,0,55,17,18,67,Pending,Not Required,0,24,Low,In Progress,2019,Vapi,Irrigation Development Project 1050,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Routine Progress,Rural,No,Partially Disbursed,Not Started,2,Ongoing
LA-201050,Gujarat,Irrigation,19.9,29.4,0,33.5,0,55,22.9,24.1,67,Pending,Not Required,24,24,Low,In Progress,2020,Vapi,Irrigation Development Project 1050,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,No Major Update,Rural,No,Partially Disbursed,Not Started,2,Ongoing
LA-201050,Gujarat,Irrigation,19.9,33.7,2,18.7,0,55,24,25.2,67,Pending,Not Required,16,24,Low,In Progress,2021,Vapi,Irrigation Development Project 1050,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,No Major Update,Rural,No,Substantially Disbursed,Not Started,2,Ongoing
LA-201050,Gujarat,Irrigation,19.9,40,3,10.3,0,55,30.6,37.1,67,Approved,Not Required,16,24,Low,In Progress,2022,Vapi,Irrigation Development Project 1050,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Routine Progress,Rural,No,Substantially Disbursed,Not Started,2,Ongoing
LA-201050,Gujarat,Irrigation,19.9,48,1,4.4,0,55,33.1,35.1,67,Approved,Not Required,0,24,Low,In Progress,2023,Vapi,Irrigation Development Project 1050,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Routine Progress,Rural,No,Substantially Disbursed,Not Started,2,Ongoing
LA-201050,Gujarat,Irrigation,19.9,51.7,3,0,0,55,32.7,44.8,67,Approved,Not Required,24,24,Low,In Progress,2024,Vapi,Irrigation Development Project 1050,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Routine Progress,Rural,No,Fully Disbursed,Not Started,2,Ongoing
LA-201050,Gujarat,Irrigation,19.9,55.4,2,0,0,55,43,42.5,67,Approved,Not Required,24,24,Low,In Progress,2025,Vapi,Irrigation Development Project 1050,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Routine Progress,Rural,No,Fully Disbursed,Partially Complete,2,Ongoing
LA-201051,Maharashtra,Railway,18.4,10.1,3,87.6,0,64,7.2,7.5,51,Pending,Not Required,0,128,Medium,Early Stage,2015,Thane,Railway Development Project 1051,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Notification Issued,Urban,No,Not Started,Not Started,0,Completed
LA-201051,Maharashtra,Railway,18.4,22.3,1,74.2,0,64,14.2,16.6,51,Pending,Not Required,0,128,Medium,In Progress,2016,Thane,Railway Development Project 1051,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Compensation Initiated,Urban,No,Not Started,Not Started,0,Completed
LA-201051,Maharashtra,Railway,18.4,23.1,3,72.9,0,64,16.5,16.7,51,Approved,Not Required,41,128,Medium,In Progress,2017,Thane,Railway Development Project 1051,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Environmental Clearance Received,Urban,No,Not Started,Not Started,0,Completed
LA-201051,Maharashtra,Railway,18.4,52.3,3,66.9,0,64,42,46.1,51,Approved,Not Required,44,128,Medium,In Progress,2018,Thane,Railway Development Project 1051,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Urban,No,Not Started,Partially Complete,0,Completed
LA-201051,Maharashtra,Railway,18.4,64.8,0,58.3,0,64,44.4,60.6,51,Approved,Not Required,32,128,Medium,In Progress,2019,Thane,Railway Development Project 1051,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,No Major Update,Urban,No,Partially Disbursed,Partially Complete,0,Completed
LA-201051,Maharashtra,Railway,18.4,78.6,2,42.9,0,64,63.9,56.9,51,Approved,Not Required,22,128,Medium,In Progress,2020,Thane,Railway Development Project 1051,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Urban,No,Partially Disbursed,Partially Complete,0,Completed
LA-201051,Maharashtra,Railway,18.4,87.8,0,33,0,64,48.9,79.7,51,Approved,Not Required,56,128,Medium,Near Completion,2021,Thane,Railway Development Project 1051,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Urban,No,Substantially Disbursed,Partially Complete,0,Completed
LA-201051,Maharashtra,Railway,18.4,100,0,19.5,0,64,79.3,85.5,51,Approved,Not Required,114,128,Medium,Completed,2022,Thane,Railway Development Project 1051,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Urban,No,Substantially Disbursed,Substantially Complete,3,Completed
LA-201052,Himachal Pradesh,Railway,15,0.5,4,96.9,0,99,0.3,0.4,57,Pending,Pending,19,383,High,Early Stage,2016,Mandi,Railway Development Project 1052,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Forest Clearance Pending,Rural,Yes,Not Started,Not Started,0,Ongoing
LA-201052,Himachal Pradesh,Railway,15,2.4,1,96.3,1,99,1.4,2.3,57,Pending,Pending,64,383,High,In Progress,2017,Mandi,Railway Development Project 1052,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Forest Clearance Pending,Rural,Yes,Not Started,Not Started,0,Ongoing
LA-201052,Himachal Pradesh,Railway,15,16.9,1,85.6,1,99,9.9,14.6,57,Approved,Approved,52,383,High,In Progress,2018,Mandi,Railway Development Project 1052,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Forest Clearance Received,Rural,Yes,Not Started,Not Started,0,Ongoing
LA-201052,Himachal Pradesh,Railway,15,23.6,3,78.5,1,99,13,20.1,57,Pending,Pending,129,383,High,In Progress,2019,Mandi,Railway Development Project 1052,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Rural,Yes,Not Started,Not Started,0,Ongoing
LA-201052,Himachal Pradesh,Railway,15,39.3,2,69.5,1,99,23.3,36.9,57,Approved,Pending,170,383,High,In Progress,2020,Mandi,Railway Development Project 1052,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,No Major Update,Rural,Yes,Not Started,Not Started,1,Ongoing
LA-201052,Himachal Pradesh,Railway,15,49.4,2,62.3,1,99,34.4,44.9,57,Approved,Approved,272,383,High,In Progress,2021,Mandi,Railway Development Project 1052,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Rural,Yes,Partially Disbursed,Partially Complete,1,Ongoing
LA-201052,Himachal Pradesh,Railway,15,53.8,3,51,1,99,41.5,45.3,57,Approved,Approved,218,383,High,In Progress,2022,Mandi,Railway Development Project 1052,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Rural,Yes,Partially Disbursed,Partially Complete,1,Ongoing
LA-201052,Himachal Pradesh,Railway,15,60.4,1,42.3,1,99,34.5,55.5,57,Approved,Approved,259,383,High,In Progress,2023,Mandi,Railway Development Project 1052,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Rural,Yes,Partially Disbursed,Partially Complete,1,Ongoing
LA-201052,Himachal Pradesh,Railway,15,72,0,29.4,1,99,56.3,66.1,57,Approved,Approved,336,383,High,In Progress,2024,Mandi,Railway Development Project 1052,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Rural,Yes,Substantially Disbursed,Partially Complete,1,Ongoing
LA-201052,Himachal Pradesh,Railway,15,86.8,0,13,1,99,51.6,79.4,57,Approved,Approved,383,383,High,Near Completion,2025,Mandi,Railway Development Project 1052,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Rural,Yes,Substantially Disbursed,Partially Complete,1,Ongoing
LA-201053,Chhattisgarh,Power Transmission,146,15.2,4,92.4,0,144,10,12.4,12,Pending,Not Required,0,39,Low,Early Stage,2022,Durg,Power Transmission Development Project 1053,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Notification Issued,Rural,No,Not Started,Not Started,2,Ongoing
LA-201053,Chhattisgarh,Power Transmission,146,15.2,2,90.8,0,144,9.8,14,12,Approved,Not Required,0,39,Low,In Progress,2023,Durg,Power Transmission Development Project 1053,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Environmental Clearance Received,Rural,No,Not Started,Not Started,2,Ongoing
